./images/positive/tile14flop.png 1 0 0 66 31
./images/positive/tile99flop.png 1 0 0 16 35
./images/positive/tile23flop.png 1 0 0 64 32
./images/positive/tile158flop.png 1 0 0 39 72
./images/positive/tile97flop.png 1 0 0 18 35
./images/positive/tile138flop.png 1 0 0 76 38
./images/positive/tile34flop.png 1 0 0 72 30
./images/positive/tile67.png 1 0 0 64 25
./images/positive/tile87.png 1 0 0 22 34
./images/positive/tile152flop.png 1 0 0 90 60
./images/positive/tile115.png 1 0 0 71 32
./images/positive/tile31.png 1 0 0 67 28
./images/positive/tile101.png 1 0 0 70 29
./images/positive/tile147flop.png 1 0 0 92 40
./images/positive/tile11flop.png 1 0 0 69 34
./images/positive/tile42.png 1 0 0 65 30
./images/positive/tile112flop.png 1 0 0 75 34
./images/positive/tile22flop.png 1 0 0 66 29
./images/positive/tile5.png 1 0 0 65 32
./images/positive/tile62.png 1 0 0 64 28
./images/positive/tile116flop.png 1 0 0 67 30
./images/positive/tile30.png 1 0 0 71 31
./images/positive/tile56.png 1 0 0 67 28
./images/positive/tile136flop.png 1 0 0 71 41
./images/positive/tile70flop.png 1 0 0 80 33
./images/positive/tile13flop.png 1 0 0 62 29
./images/positive/tile44flop.png 1 0 0 70 31
./images/positive/tile111flop.png 1 0 0 63 29
./images/positive/tile132.png 1 0 0 68 34
./images/positive/tile92flop.png 1 0 0 18 38
./images/positive/tile7flop.png 1 0 0 75 35
./images/positive/tile117flop.png 1 0 0 64 28
./images/positive/tile148.png 1 0 0 80 36
./images/positive/tile105flop.png 1 0 0 59 31
./images/positive/tile118.png 1 0 0 66 27
./images/positive/tile152.png 1 0 0 90 60
./images/positive/tile71flop.png 1 0 0 77 32
./images/positive/tile144.png 1 0 0 71 80
./images/positive/tile103flop.png 1 0 0 73 31
./images/positive/tile24.png 1 0 0 68 31
./images/positive/tile59flop.png 1 0 0 65 30
./images/positive/tile141flop.png 1 0 0 71 32
./images/positive/tile130.png 1 0 0 66 32
./images/positive/tile134.png 1 0 0 75 29
./images/positive/tile109flop.png 1 0 0 58 28
./images/positive/tile85flop.png 1 0 0 19 37
./images/positive/tile3.png 1 0 0 74 30
./images/positive/tile105.png 1 0 0 59 31
./images/positive/tile40.png 1 0 0 71 29
./images/positive/tile70.png 1 0 0 80 33
./images/positive/tile150.png 1 0 0 57 65
./images/positive/tile9.png 1 0 0 62 28
./images/positive/tile138.png 1 0 0 76 38
./images/positive/tile65flop.png 1 0 0 63 31
./images/positive/tile93flop.png 1 0 0 17 33
./images/positive/tile86.png 1 0 0 20 36
./images/positive/tile100.png 1 0 0 67 30
./images/positive/tile97.png 1 0 0 18 35
./images/positive/tile17flop.png 1 0 0 68 32
./images/positive/tile72.png 1 0 0 72 27
./images/positive/tile62flop.png 1 0 0 64 28
./images/positive/tile19.png 1 0 0 67 30
./images/positive/tile23.png 1 0 0 64 32
./images/positive/tile135flop.png 1 0 0 74 37
./images/positive/tile37.png 1 0 0 64 28
./images/positive/tile74flop.png 1 0 0 38 75
./images/positive/tile29flop.png 1 0 0 69 31
./images/positive/tile35.png 1 0 0 71 27
./images/positive/tile141.png 1 0 0 71 32
./images/positive/tile120flop.png 1 0 0 73 29
./images/positive/tile35flop.png 1 0 0 71 27
./images/positive/tile133.png 1 0 0 78 34
./images/positive/tile157.png 1 0 0 37 66
./images/positive/tile82flop.png 1 0 0 58 28
./images/positive/tile10flop.png 1 0 0 67 30
./images/positive/tile55flop.png 1 0 0 54 29
./images/positive/tile73flop.png 1 0 0 35 68
./images/positive/tile30flop.png 1 0 0 71 31
./images/positive/tile124flop.png 1 0 0 68 28
./images/positive/tile89flop.png 1 0 0 19 37
./images/positive/tile45flop.png 1 0 0 65 28
./images/positive/tile66flop.png 1 0 0 59 28
./images/positive/tile92.png 1 0 0 18 38
./images/positive/tile128.png 1 0 0 72 34
./images/positive/tile21flop.png 1 0 0 64 29
./images/positive/tile159flop.png 1 0 0 34 71
./images/positive/tile15.png 1 0 0 73 37
./images/positive/tile56flop.png 1 0 0 67 28
./images/positive/tile143flop.png 1 0 0 60 31
./images/positive/tile136.png 1 0 0 71 41
./images/positive/tile129.png 1 0 0 74 33
./images/positive/tile85.png 1 0 0 19 37
./images/positive/tile64.png 1 0 0 69 30
./images/positive/tile57flop.png 1 0 0 65 29
./images/positive/tile91flop.png 1 0 0 18 34
./images/positive/tile151flop.png 1 0 0 61 71
./images/positive/tile80.png 1 0 0 81 31
./images/positive/tile9flop.png 1 0 0 62 28
./images/positive/tile55.png 1 0 0 54 29
./images/positive/tile87flop.png 1 0 0 22 34
./images/positive/tile27.png 1 0 0 68 33
./images/positive/tile120.png 1 0 0 73 29
./images/positive/tile94flop.png 1 0 0 17 28
./images/positive/tile49flop.png 1 0 0 72 32
./images/positive/tile157flop.png 1 0 0 37 66
./images/positive/tile132flop.png 1 0 0 68 34
./images/positive/tile28flop.png 1 0 0 72 35
./images/positive/tile25.png 1 0 0 62 32
./images/positive/tile71.png 1 0 0 77 32
./images/positive/tile74.png 1 0 0 38 75
./images/positive/tile8flop.png 1 0 0 70 30
./images/positive/tile44.png 1 0 0 70 31
./images/positive/tile46flop.png 1 0 0 66 34
./images/positive/tile102.png 1 0 0 67 30
./images/positive/tile6.png 1 0 0 65 29
./images/positive/tile107.png 1 0 0 62 31
./images/positive/tile1.png 1 0 0 63 31
./images/positive/tile122.png 1 0 0 69 28
./images/positive/tile131flop.png 1 0 0 63 29
./images/positive/tile16flop.png 1 0 0 67 30
./images/positive/tile142flop.png 1 0 0 64 79
./images/positive/tile89.png 1 0 0 19 37
./images/positive/tile61.png 1 0 0 66 29
./images/positive/tile151.png 1 0 0 61 71
./images/positive/tile111.png 1 0 0 63 29
./images/positive/tile145.png 1 0 0 69 76
./images/positive/tile90.png 1 0 0 18 36
./images/positive/tile51flop.png 1 0 0 71 32
./images/positive/tile32.png 1 0 0 60 29
./images/positive/tile156flop.png 1 0 0 83 46
./images/positive/tile76flop.png 1 0 0 38 65
./images/positive/tile114flop.png 1 0 0 60 29
./images/positive/tile57.png 1 0 0 65 29
./images/positive/tile41flop.png 1 0 0 71 30
./images/positive/tile149flop.png 1 0 0 88 48
./images/positive/tile106.png 1 0 0 60 29
./images/positive/tile25flop.png 1 0 0 62 32
./images/positive/tile24flop.png 1 0 0 68 31
./images/positive/tile98flop.png 1 0 0 18 29
./images/positive/tile102flop.png 1 0 0 67 30
./images/positive/tile146.png 1 0 0 93 55
./images/positive/tile94.png 1 0 0 17 28
./images/positive/tile2.png 1 0 0 67 32
./images/positive/tile113.png 1 0 0 67 31
./images/positive/tile101flop.png 1 0 0 70 29
./images/positive/tile126flop.png 1 0 0 67 28
./images/positive/tile112.png 1 0 0 75 34
./images/positive/tile4.png 1 0 0 66 29
./images/positive/tile143.png 1 0 0 60 31
./images/positive/tile126.png 1 0 0 67 28
./images/positive/tile36.png 1 0 0 71 26
./images/positive/tile103.png 1 0 0 73 31
./images/positive/tile66.png 1 0 0 59 28
./images/positive/tile108.png 1 0 0 76 30
./images/positive/tile145flop.png 1 0 0 69 76
./images/positive/tile107flop.png 1 0 0 62 31
./images/positive/tile43flop.png 1 0 0 67 30
./images/positive/tile128flop.png 1 0 0 72 34
./images/positive/tile150flop.png 1 0 0 57 65
./images/positive/tile7.png 1 0 0 75 35
./images/positive/tile50.png 1 0 0 67 29
./images/positive/tile77flop.png 1 0 0 86 35
./images/positive/tile109.png 1 0 0 58 28
./images/positive/tile142.png 1 0 0 64 79
./images/positive/tile139flop.png 1 0 0 70 36
./images/positive/tile140.png 1 0 0 51 32
./images/positive/tile121.png 1 0 0 71 31
./images/positive/tile84flop.png 1 0 0 21 40
./images/positive/tile80flop.png 1 0 0 81 31
./images/positive/tile110flop.png 1 0 0 73 34
./images/positive/tile78.png 1 0 0 76 35
./images/positive/tile20flop.png 1 0 0 67 32
./images/positive/tile69.png 1 0 0 65 30
./images/positive/tile46.png 1 0 0 66 34
./images/positive/tile39flop.png 1 0 0 72 28
./images/positive/tile123.png 1 0 0 66 27
./images/positive/tile38flop.png 1 0 0 54 27
./images/positive/tile68flop.png 1 0 0 79 27
./images/positive/tile82.png 1 0 0 58 28
./images/positive/tile33.png 1 0 0 63 29
./images/positive/tile39.png 1 0 0 72 28
./images/positive/tile42flop.png 1 0 0 65 30
./images/positive/tile154.png 1 0 0 69 56
./images/positive/tile63flop.png 1 0 0 63 25
./images/positive/tile113flop.png 1 0 0 67 31
./images/positive/tile63.png 1 0 0 63 25
./images/positive/tile100flop.png 1 0 0 67 30
./images/positive/tile122flop.png 1 0 0 69 28
./images/positive/tile58flop.png 1 0 0 68 24
./images/positive/tile125.png 1 0 0 65 30
./images/positive/tile18flop.png 1 0 0 68 34
./images/positive/tile68.png 1 0 0 79 27
./images/positive/tile79flop.png 1 0 0 35 56
./images/positive/tile32flop.png 1 0 0 60 29
./images/positive/tile104.png 1 0 0 60 27
./images/positive/tile137.png 1 0 0 68 29
./images/positive/tile99.png 1 0 0 16 35
./images/positive/tile8.png 1 0 0 70 30
./images/positive/tile155flop.png 1 0 0 71 49
./images/positive/tile130flop.png 1 0 0 66 32
./images/positive/tile123flop.png 1 0 0 66 27
./images/positive/tile146flop.png 1 0 0 93 55
./images/positive/tile65.png 1 0 0 63 31
./images/positive/tile124.png 1 0 0 68 28
./images/positive/tile127flop.png 1 0 0 64 28
./images/positive/tile64flop.png 1 0 0 69 30
./images/positive/tile18.png 1 0 0 68 34
./images/positive/tile40flop.png 1 0 0 71 29
./images/positive/tile96.png 1 0 0 18 38
./images/positive/tile159.png 1 0 0 34 71
./images/positive/tile158.png 1 0 0 39 72
./images/positive/tile119.png 1 0 0 68 26
./images/positive/tile54.png 1 0 0 66 29
./images/positive/tile135.png 1 0 0 74 37
./images/positive/tile48.png 1 0 0 76 31
./images/positive/tile106flop.png 1 0 0 60 29
./images/positive/tile14.png 1 0 0 66 31
./images/positive/tile50flop.png 1 0 0 67 29
./images/positive/tile58.png 1 0 0 68 24
./images/positive/tile127.png 1 0 0 64 28
./images/positive/tile147.png 1 0 0 92 40
./images/positive/tile69flop.png 1 0 0 65 30
./images/positive/tile12.png 1 0 0 70 31
./images/positive/tile137flop.png 1 0 0 68 29
./images/positive/tile79.png 1 0 0 35 56
./images/positive/tile121flop.png 1 0 0 71 31
./images/positive/tile47.png 1 0 0 69 26
./images/positive/tile114.png 1 0 0 60 29
./images/positive/tile88flop.png 1 0 0 19 40
./images/positive/tile53flop.png 1 0 0 70 28
./images/positive/tile72flop.png 1 0 0 72 27
./images/positive/tile104flop.png 1 0 0 60 27
./images/positive/tile20.png 1 0 0 67 32
./images/positive/tile155.png 1 0 0 71 49
./images/positive/tile78flop.png 1 0 0 76 35
./images/positive/tile54flop.png 1 0 0 66 29
./images/positive/tile37flop.png 1 0 0 64 28
./images/positive/tile84.png 1 0 0 21 40
./images/positive/tile51.png 1 0 0 71 32
./images/positive/tile21.png 1 0 0 64 29
./images/positive/tile22.png 1 0 0 66 29
./images/positive/tile36flop.png 1 0 0 71 26
./images/positive/tile119flop.png 1 0 0 68 26
./images/positive/tile83.png 1 0 0 20 35
./images/positive/tile19flop.png 1 0 0 67 30
./images/positive/tile59.png 1 0 0 65 30
./images/positive/tile76.png 1 0 0 38 65
./images/positive/tile15flop.png 1 0 0 73 37
./images/positive/tile2flop.png 1 0 0 67 32
./images/positive/tile38.png 1 0 0 54 27
./images/positive/tile95.png 1 0 0 18 33
./images/positive/tile27flop.png 1 0 0 68 33
./images/positive/tile45.png 1 0 0 65 28
./images/positive/tile43.png 1 0 0 67 30
./images/positive/tile93.png 1 0 0 17 33
./images/positive/tile156.png 1 0 0 83 46
./images/positive/tile139.png 1 0 0 70 36
./images/positive/tile91.png 1 0 0 18 34
./images/positive/tile60flop.png 1 0 0 65 26
./images/positive/tile34.png 1 0 0 72 30
./images/positive/tile86flop.png 1 0 0 20 36
./images/positive/tile116.png 1 0 0 67 30
./images/positive/tile60.png 1 0 0 65 26
./images/positive/tile53.png 1 0 0 70 28
./images/positive/tile29.png 1 0 0 69 31
./images/positive/tile13.png 1 0 0 62 29
